campaignId,campaignName,adGroupId,adGroupName,targeting,campaignType,impressions,clicks,cost,clickThroughRate,costPerClick,purchases14d,sales14d,date,platform
amzn_cmp_00038,Loyalty Retargeting - Value Props SPONSORED_PRODUCTS,amzn_ag_00378,Manual Phrase 5,competitor ASIN,SPONSORED_PRODUCTS,488664,26887,8618.09,5.50,0.32,2075,202373.81,2024-11-18,amazon
amzn_cmp_00038,Loyalty Prospecting - Top Sellers SPONSORED_DISPLAY,amzn_ag_00379,Auto 6,holiday gifts,SPONSORED_DISPLAY,870603,35869,15132.22,4.12,0.42,1923,228763.26,2024-11-19,amazon
amzn_cmp_00038,Black Friday Lookalike - Core Terms SPONSORED_BRANDS,amzn_ag_00380,ASIN Targeting 7,competitor ASIN,SPONSORED_BRANDS,423269,16934,9984.98,4.00,0.59,681,44480.42,2024-11-20,amazon
amzn_cmp_00039,New Arrivals Cart Abandoners - Value Props SPONSORED_PRODUCTS,amzn_ag_00381,ASIN Targeting 8,running shoes,SPONSORED_PRODUCTS,733506,32306,35402.95,4.40,1.10,1925,137408.63,2024-11-21,amazon
amzn_cmp_00039,Holiday Lookalike - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00382,Manual Exact 9,holiday gifts,SPONSORED_BRANDS_VIDEO,628350,37461,11869.85,5.96,0.32,1022,115731.93,2024-11-22,amazon
amzn_cmp_00039,Loyalty High Intent - Core Terms SPONSORED_PRODUCTS,amzn_ag_00383,Auto 10,holiday gifts,SPONSORED_PRODUCTS,566098,41423,15716.36,7.32,0.38,2002,216363.57,2024-11-23,amazon
amzn_cmp_00039,Evergreen Prospecting - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00384,Manual Phrase 11,running shoes,SPONSORED_BRANDS_VIDEO,108122,5162,2499.83,4.77,0.48,237,24373.38,2024-11-24,amazon
amzn_cmp_00039,Loyalty Lookalike - Core Terms SPONSORED_BRANDS,amzn_ag_00385,Manual Phrase 0,wireless earbuds,SPONSORED_BRANDS,310514,19823,6098.33,6.38,0.31,501,58477.10,2024-11-25,amazon
amzn_cmp_00039,Cyber Week Cart Abandoners - Top Sellers SPONSORED_BRANDS,amzn_ag_00386,ASIN Targeting 1,running shoes,SPONSORED_BRANDS,680972,33710,27787.46,4.95,0.82,409,35900.19,2024-11-26,amazon
amzn_cmp_00039,Holiday Lookalike - Core Terms SPONSORED_PRODUCTS,amzn_ag_00387,Auto 2,running shoes,SPONSORED_PRODUCTS,50760,3202,2295.33,6.31,0.72,104,9227.92,2024-11-27,amazon
amzn_cmp_00039,New Arrivals High Intent - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00388,Auto 3,competitor ASIN,SPONSORED_BRANDS_VIDEO,514146,30870,5090.29,6.00,0.16,1713,76392.32,2024-11-28,amazon
amzn_cmp_00039,Black Friday Prospecting - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00389,ASIN Targeting 4,wireless earbuds,SPONSORED_PRODUCTS,741501,15375,9462.10,2.07,0.62,177,17485.13,2024-11-29,amazon
amzn_cmp_00039,Holiday Lapsed Customers - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_00390,Auto 5,wireless earbuds,SPONSORED_BRANDS_VIDEO,466971,16826,21472.07,3.60,1.28,1231,152911.33,2024-11-30,amazon
amzn_cmp_00040,Evergreen Prospecting - Promo Push SPONSORED_DISPLAY,amzn_ag_00391,Manual Phrase 6,competitor ASIN,SPONSORED_DISPLAY,64186,2318,2795.56,3.61,1.21,87,10314.35,2024-11-01,amazon
amzn_cmp_00040,Loyalty Lapsed Customers - Core Terms SPONSORED_BRANDS,amzn_ag_00392,Manual Exact 7,holiday gifts,SPONSORED_BRANDS,374426,15728,8416.49,4.20,0.54,778,95657.31,2024-11-02,amazon
amzn_cmp_00040,New Arrivals Lapsed Customers - Top Sellers SPONSORED_BRANDS,amzn_ag_00393,ASIN Targeting 8,running shoes,SPONSORED_BRANDS,593768,41230,27260.09,6.94,0.66,2979,326624.94,2024-11-03,amazon
amzn_cmp_00040,Evergreen Lookalike - Core Terms SPONSORED_PRODUCTS,amzn_ag_00394,Auto 9,wireless earbuds,SPONSORED_PRODUCTS,945695,18480,40768.44,1.95,2.21,733,91622.00,2024-11-04,amazon
amzn_cmp_00040,Loyalty Lapsed Customers - Core Terms SPONSORED_PRODUCTS,amzn_ag_00395,Manual Exact 10,wireless earbuds,SPONSORED_PRODUCTS,605446,26303,11558.06,4.34,0.44,1497,193514.72,2024-11-05,amazon
amzn_cmp_00040,Loyalty Lookalike - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00396,Auto 11,wireless earbuds,SPONSORED_BRANDS_VIDEO,746004,38275,12889.11,5.13,0.34,398,43806.47,2024-11-06,amazon
amzn_cmp_00040,Loyalty Retargeting - Promo Push SPONSORED_BRANDS,amzn_ag_00397,ASIN Targeting 0,competitor ASIN,SPONSORED_BRANDS,595008,44656,5815.95,7.51,0.13,1535,64452.59,2024-11-07,amazon
amzn_cmp_00040,Cyber Week Lookalike - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00398,ASIN Targeting 1,running shoes,SPONSORED_BRANDS_VIDEO,233474,8117,4582.18,3.48,0.56,92,7871.80,2024-11-08,amazon
amzn_cmp_00040,New Arrivals Cart Abandoners - Core Terms SPONSORED_DISPLAY,amzn_ag_00399,Manual Exact 2,holiday gifts,SPONSORED_DISPLAY,374641,6571,15418.05,1.75,2.35,451,49120.19,2024-11-09,amazon
amzn_cmp_00040,Black Friday Lapsed Customers - Promo Push SPONSORED_BRANDS,amzn_ag_00400,ASIN Targeting 3,wireless earbuds,SPONSORED_BRANDS,590731,35713,14981.25,6.05,0.42,2287,340722.91,2024-11-10,amazon
amzn_cmp_00041,Cyber Week Lookalike - Broad SPONSORED_PRODUCTS,amzn_ag_00401,Manual Exact 4,holiday gifts,SPONSORED_PRODUCTS,263991,5765,14418.75,2.18,2.50,277,26512.02,2024-11-11,amazon
amzn_cmp_00041,New Arrivals Cart Abandoners - Broad SPONSORED_BRANDS,amzn_ag_00402,Manual Phrase 5,wireless earbuds,SPONSORED_BRANDS,540540,31624,9605.61,5.85,0.30,746,49381.53,2024-11-12,amazon
amzn_cmp_00041,New Arrivals Cart Abandoners - Gift Guide SPONSORED_PRODUCTS,amzn_ag_00403,Manual Exact 6,competitor ASIN,SPONSORED_PRODUCTS,328592,14077,5140.09,4.28,0.37,720,43813.62,2024-11-13,amazon
amzn_cmp_00041,New Arrivals Lapsed Customers - Top Sellers SPONSORED_BRANDS_VIDEO,amzn_ag_00404,Auto 7,kitchen storage,SPONSORED_BRANDS_VIDEO,664693,33044,24374.09,4.97,0.74,396,37305.51,2024-11-14,amazon
amzn_cmp_00041,Loyalty High Intent - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00405,Auto 8,kitchen storage,SPONSORED_BRANDS_VIDEO,500940,27598,12812.34,5.51,0.46,2044,73276.96,2024-11-15,amazon
amzn_cmp_00041,Black Friday Lapsed Customers - Broad SPONSORED_BRANDS,amzn_ag_00406,Manual Exact 9,holiday gifts,SPONSORED_BRANDS,510956,27835,6170.76,5.45,0.22,1349,90328.86,2024-11-16,amazon
amzn_cmp_00041,Loyalty High Intent - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_00407,Auto 10,holiday gifts,SPONSORED_BRANDS_VIDEO,33266,1462,571.58,4.39,0.39,16,1905.31,2024-11-17,amazon
amzn_cmp_00041,Black Friday High Intent - Value Props SPONSORED_DISPLAY,amzn_ag_00408,Auto 11,competitor ASIN,SPONSORED_DISPLAY,882024,25911,31378.73,2.94,1.21,592,54264.94,2024-11-18,amazon
amzn_cmp_00041,Holiday Lookalike - Broad SPONSORED_PRODUCTS,amzn_ag_00409,Manual Exact 0,kitchen storage,SPONSORED_PRODUCTS,678588,45332,16172.14,6.68,0.36,2582,347751.53,2024-11-19,amazon
amzn_cmp_00041,Evergreen High Intent - Value Props SPONSORED_DISPLAY,amzn_ag_00410,Manual Exact 1,competitor ASIN,SPONSORED_DISPLAY,792190,5135,11441.49,0.65,2.23,93,9922.35,2024-11-20,amazon
amzn_cmp_00042,Black Friday Lookalike - Gift Guide SPONSORED_PRODUCTS,amzn_ag_00411,Manual Phrase 2,competitor ASIN,SPONSORED_PRODUCTS,601282,8710,16174.67,1.45,1.86,128,16910.32,2024-11-21,amazon
amzn_cmp_00042,Black Friday Prospecting - Gift Guide SPONSORED_PRODUCTS,amzn_ag_00412,ASIN Targeting 3,running shoes,SPONSORED_PRODUCTS,400942,30332,14449.52,7.57,0.48,360,26839.91,2024-11-22,amazon
amzn_cmp_00042,Holiday Cart Abandoners - Broad SPONSORED_PRODUCTS,amzn_ag_00413,Manual Phrase 4,running shoes,SPONSORED_PRODUCTS,828699,62090,37081.96,7.49,0.60,3414,268838.69,2024-11-23,amazon
amzn_cmp_00042,Holiday Prospecting - Core Terms SPONSORED_PRODUCTS,amzn_ag_00414,ASIN Targeting 5,kitchen storage,SPONSORED_PRODUCTS,788925,24802,41368.76,3.14,1.67,215,24318.68,2024-11-24,amazon
amzn_cmp_00042,New Arrivals Prospecting - Top Sellers SPONSORED_BRANDS_VIDEO,amzn_ag_00415,Auto 6,competitor ASIN,SPONSORED_BRANDS_VIDEO,867332,66090,26179.22,7.62,0.40,571,22469.27,2024-11-25,amazon
amzn_cmp_00042,Loyalty Lapsed Customers - Gift Guide SPONSORED_BRANDS,amzn_ag_00416,Manual Exact 7,wireless earbuds,SPONSORED_BRANDS,67984,1835,2215.00,2.70,1.21,65,4648.72,2024-11-26,amazon
amzn_cmp_00042,Evergreen Cart Abandoners - Value Props SPONSORED_BRANDS,amzn_ag_00417,Manual Exact 8,wireless earbuds,SPONSORED_BRANDS,297785,21109,7499.61,7.09,0.36,782,32215.41,2024-11-27,amazon
amzn_cmp_00042,New Arrivals Prospecting - Value Props SPONSORED_PRODUCTS,amzn_ag_00418,Auto 9,competitor ASIN,SPONSORED_PRODUCTS,383249,25356,6743.74,6.62,0.27,1466,125443.85,2024-11-28,amazon
amzn_cmp_00042,New Arrivals Lapsed Customers - Top Sellers SPONSORED_DISPLAY,amzn_ag_00419,Manual Phrase 10,running shoes,SPONSORED_DISPLAY,913220,17816,10253.71,1.95,0.58,1384,111800.35,2024-11-29,amazon
amzn_cmp_00042,Loyalty Cart Abandoners - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00420,Manual Exact 11,holiday gifts,SPONSORED_BRANDS_VIDEO,347822,19514,7476.61,5.61,0.38,931,124962.66,2024-11-30,amazon
amzn_cmp_00043,Holiday Retargeting - Gift Guide SPONSORED_DISPLAY,amzn_ag_00421,Auto 0,competitor ASIN,SPONSORED_DISPLAY,642002,24276,28057.33,3.78,1.16,1037,119598.24,2024-11-01,amazon
amzn_cmp_00043,New Arrivals Prospecting - Core Terms SPONSORED_DISPLAY,amzn_ag_00422,Auto 1,competitor ASIN,SPONSORED_DISPLAY,417022,17267,13062.13,4.14,0.76,979,48357.16,2024-11-02,amazon
amzn_cmp_00043,Black Friday High Intent - Promo Push SPONSORED_DISPLAY,amzn_ag_00423,ASIN Targeting 2,running shoes,SPONSORED_DISPLAY,370579,12480,17198.87,3.37,1.38,943,70198.03,2024-11-03,amazon
amzn_cmp_00043,Black Friday Lookalike - Top Sellers SPONSORED_DISPLAY,amzn_ag_00424,Manual Exact 3,kitchen storage,SPONSORED_DISPLAY,919480,37314,18697.70,4.06,0.50,2491,129741.75,2024-11-04,amazon
amzn_cmp_00043,Holiday Lapsed Customers - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_00425,Manual Phrase 4,competitor ASIN,SPONSORED_BRANDS_VIDEO,664273,37605,11184.97,5.66,0.30,2920,423662.10,2024-11-05,amazon
amzn_cmp_00043,Black Friday High Intent - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00426,Manual Exact 5,competitor ASIN,SPONSORED_BRANDS_VIDEO,172615,9598,2564.29,5.56,0.27,233,29014.49,2024-11-06,amazon
amzn_cmp_00043,Evergreen Cart Abandoners - Broad SPONSORED_PRODUCTS,amzn_ag_00427,ASIN Targeting 6,wireless earbuds,SPONSORED_PRODUCTS,737751,30694,22215.27,4.16,0.72,2226,110308.25,2024-11-07,amazon
amzn_cmp_00043,Loyalty Cart Abandoners - Top Sellers SPONSORED_BRANDS,amzn_ag_00428,Manual Phrase 7,wireless earbuds,SPONSORED_BRANDS,393300,25857,12932.33,6.57,0.50,1947,224651.86,2024-11-08,amazon
amzn_cmp_00043,New Arrivals Lookalike - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00429,ASIN Targeting 8,competitor ASIN,SPONSORED_BRANDS_VIDEO,374013,7809,16285.72,2.09,2.09,89,9326.06,2024-11-09,amazon
amzn_cmp_00043,Black Friday Lapsed Customers - Broad SPONSORED_DISPLAY,amzn_ag_00430,Auto 9,running shoes,SPONSORED_DISPLAY,104355,3126,2586.80,3.00,0.83,66,7175.20,2024-11-10,amazon
amzn_cmp_00044,Black Friday Retargeting - Value Props SPONSORED_BRANDS,amzn_ag_00431,Auto 10,kitchen storage,SPONSORED_BRANDS,33723,2480,703.84,7.35,0.28,24,2751.93,2024-11-11,amazon
amzn_cmp_00044,Black Friday Prospecting - Value Props SPONSORED_BRANDS,amzn_ag_00432,Manual Exact 11,running shoes,SPONSORED_BRANDS,44833,574,2031.58,1.28,3.54,31,4131.76,2024-11-12,amazon
amzn_cmp_00044,Black Friday Lapsed Customers - Top Sellers SPONSORED_BRANDS,amzn_ag_00433,Auto 0,competitor ASIN,SPONSORED_BRANDS,258449,18429,7537.56,7.13,0.41,658,58483.10,2024-11-13,amazon
amzn_cmp_00044,Black Friday Lapsed Customers - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00434,Manual Exact 1,kitchen storage,SPONSORED_PRODUCTS,456522,19718,12438.33,4.32,0.63,1505,100612.40,2024-11-14,amazon
amzn_cmp_00044,Cyber Week Lookalike - Broad SPONSORED_BRANDS,amzn_ag_00435,ASIN Targeting 2,running shoes,SPONSORED_BRANDS,297705,9093,3688.09,3.05,0.41,590,72830.13,2024-11-15,amazon
amzn_cmp_00044,Evergreen Prospecting - Core Terms SPONSORED_PRODUCTS,amzn_ag_00436,Manual Exact 3,competitor ASIN,SPONSORED_PRODUCTS,59004,2124,2928.33,3.60,1.38,93,7780.96,2024-11-16,amazon
amzn_cmp_00044,Cyber Week Lapsed Customers - Top Sellers SPONSORED_DISPLAY,amzn_ag_00437,ASIN Targeting 4,wireless earbuds,SPONSORED_DISPLAY,654734,31234,13181.91,4.77,0.42,665,55056.54,2024-11-17,amazon
amzn_cmp_00044,Holiday High Intent - Core Terms SPONSORED_BRANDS,amzn_ag_00438,Manual Exact 5,running shoes,SPONSORED_BRANDS,349937,18342,16722.44,5.24,0.91,1120,159192.37,2024-11-18,amazon
amzn_cmp_00044,New Arrivals Lapsed Customers - Value Props SPONSORED_PRODUCTS,amzn_ag_00439,Manual Phrase 6,wireless earbuds,SPONSORED_PRODUCTS,244232,10989,4852.08,4.50,0.44,628,42790.27,2024-11-19,amazon
amzn_cmp_00044,Loyalty Prospecting - Value Props SPONSORED_BRANDS,amzn_ag_00440,ASIN Targeting 7,running shoes,SPONSORED_BRANDS,319600,3264,10158.30,1.02,3.11,226,16338.21,2024-11-20,amazon
amzn_cmp_00045,Black Friday Retargeting - Core Terms SPONSORED_DISPLAY,amzn_ag_00441,Manual Phrase 8,running shoes,SPONSORED_DISPLAY,16096,188,264.73,1.17,1.41,13,1429.92,2024-11-21,amazon
amzn_cmp_00045,Evergreen Retargeting - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00442,Manual Exact 9,holiday gifts,SPONSORED_BRANDS_VIDEO,832585,24371,45205.43,2.93,1.85,815,38453.85,2024-11-22,amazon
amzn_cmp_00045,Loyalty High Intent - Broad SPONSORED_DISPLAY,amzn_ag_00443,ASIN Targeting 10,competitor ASIN,SPONSORED_DISPLAY,215630,5867,8416.83,2.72,1.43,219,30399.11,2024-11-23,amazon
amzn_cmp_00045,Loyalty Cart Abandoners - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00444,Manual Exact 11,running shoes,SPONSORED_BRANDS_VIDEO,661726,22941,13041.92,3.47,0.57,377,45302.06,2024-11-24,amazon
amzn_cmp_00045,Cyber Week Lapsed Customers - Broad SPONSORED_BRANDS,amzn_ag_00445,Manual Phrase 0,holiday gifts,SPONSORED_BRANDS,709479,6836,21098.85,0.96,3.09,302,11979.31,2024-11-25,amazon
amzn_cmp_00045,Loyalty Lookalike - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00446,Manual Exact 1,kitchen storage,SPONSORED_BRANDS_VIDEO,927328,40963,17242.78,4.42,0.42,2926,278138.87,2024-11-26,amazon
amzn_cmp_00045,Holiday Lapsed Customers - Core Terms SPONSORED_DISPLAY,amzn_ag_00447,Manual Phrase 2,running shoes,SPONSORED_DISPLAY,541842,37740,15613.59,6.97,0.41,1846,216904.30,2024-11-27,amazon
amzn_cmp_00045,New Arrivals Retargeting - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00448,ASIN Targeting 3,kitchen storage,SPONSORED_PRODUCTS,910286,39025,31328.75,4.29,0.80,982,42585.93,2024-11-28,amazon
amzn_cmp_00045,Holiday Cart Abandoners - Gift Guide SPONSORED_DISPLAY,amzn_ag_00449,Manual Phrase 4,competitor ASIN,SPONSORED_DISPLAY,465306,29112,4947.88,6.26,0.17,1927,252175.47,2024-11-29,amazon
amzn_cmp_00045,Black Friday Prospecting - Promo Push SPONSORED_PRODUCTS,amzn_ag_00450,ASIN Targeting 5,holiday gifts,SPONSORED_PRODUCTS,748037,31494,12105.32,4.21,0.38,2227,294159.75,2024-11-30,amazon
amzn_cmp_00046,Evergreen Lookalike - Promo Push SPONSORED_BRANDS,amzn_ag_00451,ASIN Targeting 6,competitor ASIN,SPONSORED_BRANDS,218628,10371,9230.41,4.74,0.89,319,25183.78,2024-11-01,amazon
amzn_cmp_00046,Holiday Lapsed Customers - Core Terms SPONSORED_DISPLAY,amzn_ag_00452,Manual Exact 7,competitor ASIN,SPONSORED_DISPLAY,337616,20356,11257.84,6.03,0.55,347,32047.33,2024-11-02,amazon
amzn_cmp_00046,Cyber Week Lookalike - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00453,Manual Exact 8,wireless earbuds,SPONSORED_BRANDS_VIDEO,38820,2418,1321.00,6.23,0.55,43,1589.93,2024-11-03,amazon
amzn_cmp_00046,New Arrivals Cart Abandoners - Gift Guide SPONSORED_BRANDS,amzn_ag_00454,Manual Exact 9,holiday gifts,SPONSORED_BRANDS,92431,2029,4205.78,2.20,2.07,20,1789.38,2024-11-04,amazon
amzn_cmp_00046,Loyalty Lapsed Customers - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00455,Manual Phrase 10,holiday gifts,SPONSORED_BRANDS_VIDEO,597126,20332,18894.42,3.40,0.93,744,82307.78,2024-11-05,amazon
amzn_cmp_00046,New Arrivals High Intent - Top Sellers SPONSORED_DISPLAY,amzn_ag_00456,Manual Phrase 11,kitchen storage,SPONSORED_DISPLAY,839740,9334,11062.63,1.11,1.19,362,19777.75,2024-11-06,amazon
amzn_cmp_00046,New Arrivals Prospecting - Gift Guide SPONSORED_DISPLAY,amzn_ag_00457,Manual Phrase 0,running shoes,SPONSORED_DISPLAY,127414,1059,4841.37,0.83,4.57,53,6128.10,2024-11-07,amazon
amzn_cmp_00046,Holiday Lookalike - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00458,Auto 1,kitchen storage,SPONSORED_BRANDS_VIDEO,780116,11760,37738.13,1.51,3.21,114,4347.74,2024-11-08,amazon
amzn_cmp_00046,Evergreen Lapsed Customers - Promo Push SPONSORED_DISPLAY,amzn_ag_00459,Manual Phrase 2,running shoes,SPONSORED_DISPLAY,790385,38976,39928.80,4.93,1.02,1271,96606.59,2024-11-09,amazon
amzn_cmp_00046,Evergreen Prospecting - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00460,Manual Phrase 3,kitchen storage,SPONSORED_BRANDS_VIDEO,822707,63161,10749.88,7.68,0.17,4884,254705.78,2024-11-10,amazon
amzn_cmp_00047,Black Friday High Intent - Promo Push SPONSORED_PRODUCTS,amzn_ag_00461,ASIN Targeting 4,kitchen storage,SPONSORED_PRODUCTS,476816,22148,5367.46,4.64,0.24,791,46187.26,2024-11-11,amazon
amzn_cmp_00047,New Arrivals Retargeting - Value Props SPONSORED_BRANDS,amzn_ag_00462,Auto 5,kitchen storage,SPONSORED_BRANDS,459454,26122,22229.80,5.69,0.85,1569,73138.99,2024-11-12,amazon
amzn_cmp_00047,Cyber Week Retargeting - Core Terms SPONSORED_DISPLAY,amzn_ag_00463,Manual Phrase 6,holiday gifts,SPONSORED_DISPLAY,46472,2052,1814.76,4.41,0.88,17,1116.51,2024-11-13,amazon
amzn_cmp_00047,Loyalty Lapsed Customers - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00464,Auto 7,competitor ASIN,SPONSORED_BRANDS_VIDEO,113081,1034,1758.22,0.91,1.70,24,1421.01,2024-11-14,amazon
amzn_cmp_00047,Evergreen Retargeting - Top Sellers SPONSORED_BRANDS,amzn_ag_00465,Auto 8,competitor ASIN,SPONSORED_BRANDS,420705,12715,16213.60,3.02,1.28,580,37138.77,2024-11-15,amazon
amzn_cmp_00047,Loyalty Cart Abandoners - Promo Push SPONSORED_PRODUCTS,amzn_ag_00466,ASIN Targeting 9,running shoes,SPONSORED_PRODUCTS,299647,13864,6533.63,4.63,0.47,1006,137770.65,2024-11-16,amazon
amzn_cmp_00047,Evergreen High Intent - Gift Guide SPONSORED_DISPLAY,amzn_ag_00467,Auto 10,kitchen storage,SPONSORED_DISPLAY,481206,26599,13253.09,5.53,0.50,374,41529.04,2024-11-17,amazon
amzn_cmp_00047,Black Friday Retargeting - Top Sellers SPONSORED_BRANDS,amzn_ag_00468,Manual Exact 11,competitor ASIN,SPONSORED_BRANDS,23190,765,357.17,3.30,0.47,57,5703.09,2024-11-18,amazon
amzn_cmp_00047,Loyalty Cart Abandoners - Core Terms SPONSORED_PRODUCTS,amzn_ag_00469,Manual Phrase 0,kitchen storage,SPONSORED_PRODUCTS,288836,10368,9023.86,3.59,0.87,84,4353.44,2024-11-19,amazon
amzn_cmp_00047,Cyber Week Retargeting - Promo Push SPONSORED_BRANDS,amzn_ag_00470,ASIN Targeting 1,kitchen storage,SPONSORED_BRANDS,789374,52109,7568.83,6.60,0.15,2097,272830.89,2024-11-20,amazon
amzn_cmp_00048,Holiday Prospecting - Value Props SPONSORED_PRODUCTS,amzn_ag_00471,ASIN Targeting 2,competitor ASIN,SPONSORED_PRODUCTS,43733,1279,895.07,2.92,0.70,31,3248.89,2024-11-21,amazon
amzn_cmp_00048,New Arrivals Lapsed Customers - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00472,Manual Exact 3,wireless earbuds,SPONSORED_PRODUCTS,42005,3054,2069.92,7.27,0.68,220,27104.40,2024-11-22,amazon
amzn_cmp_00048,Evergreen Retargeting - Gift Guide SPONSORED_BRANDS,amzn_ag_00473,Manual Exact 4,competitor ASIN,SPONSORED_BRANDS,478431,18895,6041.13,3.95,0.32,448,27118.17,2024-11-23,amazon
amzn_cmp_00048,Loyalty Cart Abandoners - Gift Guide SPONSORED_BRANDS,amzn_ag_00474,Manual Exact 5,holiday gifts,SPONSORED_BRANDS,367438,8608,5839.93,2.34,0.68,335,42959.06,2024-11-24,amazon
amzn_cmp_00048,New Arrivals Cart Abandoners - Top Sellers SPONSORED_BRANDS_VIDEO,amzn_ag_00475,ASIN Targeting 6,competitor ASIN,SPONSORED_BRANDS_VIDEO,53397,1703,448.57,3.19,0.26,121,13123.41,2024-11-25,amazon
amzn_cmp_00048,Black Friday Lookalike - Value Props SPONSORED_DISPLAY,amzn_ag_00476,Manual Phrase 7,wireless earbuds,SPONSORED_DISPLAY,440419,9002,13618.61,2.04,1.51,697,48409.08,2024-11-26,amazon
amzn_cmp_00048,Black Friday Prospecting - Core Terms SPONSORED_DISPLAY,amzn_ag_00477,ASIN Targeting 8,competitor ASIN,SPONSORED_DISPLAY,587989,34719,14547.41,5.90,0.42,2526,223686.11,2024-11-27,amazon
amzn_cmp_00048,Holiday Prospecting - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00478,ASIN Targeting 9,wireless earbuds,SPONSORED_BRANDS_VIDEO,226035,17312,7993.52,7.66,0.46,446,27939.84,2024-11-28,amazon
amzn_cmp_00048,Cyber Week Lapsed Customers - Broad SPONSORED_BRANDS,amzn_ag_00479,Manual Exact 10,wireless earbuds,SPONSORED_BRANDS,90004,3331,1768.86,3.70,0.53,51,5977.93,2024-11-29,amazon
amzn_cmp_00048,Holiday Lookalike - Gift Guide SPONSORED_BRANDS,amzn_ag_00480,ASIN Targeting 11,kitchen storage,SPONSORED_BRANDS,484487,34089,20676.36,7.04,0.61,654,79585.38,2024-11-30,amazon
amzn_cmp_00049,Loyalty Prospecting - Gift Guide SPONSORED_BRANDS,amzn_ag_00481,Auto 0,wireless earbuds,SPONSORED_BRANDS,435244,19254,20927.16,4.42,1.09,555,75378.24,2024-11-01,amazon
amzn_cmp_00049,Black Friday Retargeting - Value Props SPONSORED_PRODUCTS,amzn_ag_00482,Manual Exact 1,competitor ASIN,SPONSORED_PRODUCTS,426993,22639,18735.21,5.30,0.83,607,44973.71,2024-11-02,amazon
amzn_cmp_00049,Black Friday Lookalike - Broad SPONSORED_DISPLAY,amzn_ag_00483,Manual Exact 2,holiday gifts,SPONSORED_DISPLAY,551428,26267,16768.89,4.76,0.64,1615,240861.48,2024-11-03,amazon
amzn_cmp_00049,Holiday High Intent - Gift Guide SPONSORED_BRANDS,amzn_ag_00484,Auto 3,kitchen storage,SPONSORED_BRANDS,589879,19190,24108.83,3.25,1.26,1064,90791.40,2024-11-04,amazon
amzn_cmp_00049,New Arrivals High Intent - Top Sellers SPONSORED_BRANDS_VIDEO,amzn_ag_00485,Manual Phrase 4,running shoes,SPONSORED_BRANDS_VIDEO,522670,11264,22971.09,2.16,2.04,166,6432.10,2024-11-05,amazon
amzn_cmp_00049,Black Friday Retargeting - Core Terms SPONSORED_DISPLAY,amzn_ag_00486,Auto 5,holiday gifts,SPONSORED_DISPLAY,473126,34322,7685.79,7.25,0.22,1094,56202.54,2024-11-06,amazon
amzn_cmp_00049,Cyber Week Cart Abandoners - Core Terms SPONSORED_DISPLAY,amzn_ag_00487,Auto 6,running shoes,SPONSORED_DISPLAY,89480,3560,1897.06,3.98,0.53,132,15069.59,2024-11-07,amazon
amzn_cmp_00049,Black Friday Prospecting - Promo Push SPONSORED_BRANDS,amzn_ag_00488,ASIN Targeting 7,holiday gifts,SPONSORED_BRANDS,262451,15651,2859.87,5.96,0.18,350,32441.48,2024-11-08,amazon
amzn_cmp_00049,Black Friday Prospecting - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00489,Manual Phrase 8,holiday gifts,SPONSORED_BRANDS_VIDEO,61666,497,2854.46,0.81,5.74,34,3951.93,2024-11-09,amazon
amzn_cmp_00049,Holiday High Intent - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00490,Manual Phrase 9,wireless earbuds,SPONSORED_BRANDS_VIDEO,949977,45495,27521.65,4.79,0.60,2717,361329.88,2024-11-10,amazon
amzn_cmp_00050,Holiday Cart Abandoners - Promo Push SPONSORED_BRANDS,amzn_ag_00491,ASIN Targeting 10,kitchen storage,SPONSORED_BRANDS,785887,23660,33093.78,3.01,1.40,1458,73986.92,2024-11-11,amazon
