Campaign ID,Campaign Name,Ad Group ID,Ad Group Name,Creative ID,Creative Name,Advertiser ID,Advertiser Name,Channel,Impressions,Clicks,Advertiser Cost (Adv Currency),CTR,CPM,CPC,Total Conversions,Date,platform
ttd_cmp_00026,Cyber Week High Intent - Value Props CTV,ttd_ag_00364,Behavioral CTV,ttd_cr_00364,CTV Creative 3,998877,Northstar Retail,CTV,520918,5587,17624.64,1.07,33.83,3.15,124,2024-11-04,ttd
ttd_cmp_00027,New Arrivals Prospecting - Value Props CTV,ttd_ag_00365,Lookalike CTV,ttd_cr_00365,CTV Creative 4,998877,Northstar Retail,CTV,631718,6189,21391.40,0.98,33.86,3.46,430,2024-11-05,ttd
ttd_cmp_00027,Evergreen Retargeting - Promo Push Native,ttd_ag_00366,Lookalike Native,ttd_cr_00366,Native Creative 5,998877,Northstar Retail,Native,890874,60601,18810.07,6.80,21.11,0.31,2730,2024-11-06,ttd
ttd_cmp_00027,Black Friday Lapsed Customers - Gift Guide Display,ttd_ag_00367,Lookalike Display,ttd_cr_00367,Display Creative 6,998877,Northstar Retail,Display,795528,2394,12294.29,0.30,15.45,5.14,164,2024-11-07,ttd
ttd_cmp_00027,Black Friday Retargeting - Broad Online Video,ttd_ag_00368,Lookalike Online Video,ttd_cr_00368,Online Video Creative 7,998877,Northstar Retail,Online Video,196355,12164,7366.85,6.19,37.52,0.61,558,2024-11-08,ttd
ttd_cmp_00027,Cyber Week Retargeting - Promo Push CTV,ttd_ag_00369,Contextual CTV,ttd_cr_00369,CTV Creative 8,998877,Northstar Retail,CTV,808807,48802,33071.51,6.03,40.89,0.68,2025,2024-11-09,ttd
ttd_cmp_00027,New Arrivals Lookalike - Gift Guide Native,ttd_ag_00370,Lookalike Native,ttd_cr_00370,Native Creative 9,998877,Northstar Retail,Native,555588,2572,6329.51,0.46,11.39,2.46,82,2024-11-10,ttd
ttd_cmp_00027,Loyalty Retargeting - Value Props Audio,ttd_ag_00371,Retargeting Audio,ttd_cr_00371,Audio Creative 0,998877,Northstar Retail,Audio,103512,1481,2345.18,1.43,22.66,1.58,109,2024-11-11,ttd
ttd_cmp_00027,Evergreen Lapsed Customers - Gift Guide CTV,ttd_ag_00372,Lookalike CTV,ttd_cr_00372,CTV Creative 1,998877,Northstar Retail,CTV,464191,5610,21021.67,1.21,45.29,3.75,360,2024-11-12,ttd
ttd_cmp_00027,Holiday Cart Abandoners - Promo Push Online Video,ttd_ag_00373,Retargeting Online Video,ttd_cr_00373,Online Video Creative 2,998877,Northstar Retail,Online Video,912090,16948,17663.73,1.86,19.37,1.04,747,2024-11-13,ttd
ttd_cmp_00027,Holiday High Intent - Core Terms Display,ttd_ag_00374,Behavioral Display,ttd_cr_00374,Display Creative 3,998877,Northstar Retail,Display,902350,18206,31420.21,2.02,34.82,1.73,245,2024-11-14,ttd
ttd_cmp_00027,Loyalty Prospecting - Top Sellers Display,ttd_ag_00375,Contextual Display,ttd_cr_00375,Display Creative 4,998877,Northstar Retail,Display,908074,35887,20783.14,3.95,22.89,0.58,1020,2024-11-15,ttd
ttd_cmp_00027,Loyalty High Intent - Top Sellers Audio,ttd_ag_00376,Lookalike Audio,ttd_cr_00376,Audio Creative 5,998877,Northstar Retail,Audio,608145,46790,10718.87,7.69,17.63,0.23,809,2024-11-16,ttd
ttd_cmp_00027,Evergreen Retargeting - Value Props Native,ttd_ag_00377,Retargeting Native,ttd_cr_00377,Native Creative 6,998877,Northstar Retail,Native,362885,13524,4878.92,3.73,13.44,0.36,557,2024-11-17,ttd
ttd_cmp_00027,New Arrivals Cart Abandoners - Broad Online Video,ttd_ag_00378,Retargeting Online Video,ttd_cr_00378,Online Video Creative 7,998877,Northstar Retail,Online Video,743063,20735,10201.25,2.79,13.73,0.49,607,2024-11-18,ttd
ttd_cmp_00028,Black Friday Retargeting - Promo Push Audio,ttd_ag_00379,Retargeting Audio,ttd_cr_00379,Audio Creative 8,998877,Northstar Retail,Audio,201194,14712,6076.98,7.31,30.20,0.41,202,2024-11-19,ttd
ttd_cmp_00028,Black Friday Retargeting - Core Terms Native,ttd_ag_00380,Retargeting Native,ttd_cr_00380,Native Creative 9,998877,Northstar Retail,Native,929522,71333,46093.07,7.67,49.59,0.65,4756,2024-11-20,ttd
ttd_cmp_00028,Holiday High Intent - Top Sellers Native,ttd_ag_00381,Contextual Native,ttd_cr_00381,Native Creative 0,998877,Northstar Retail,Native,725771,51748,38377.12,7.13,52.88,0.74,4033,2024-11-21,ttd
ttd_cmp_00028,Loyalty Cart Abandoners - Broad CTV,ttd_ag_00382,Contextual CTV,ttd_cr_00382,CTV Creative 1,998877,Northstar Retail,CTV,584502,38604,4130.45,6.60,7.07,0.11,1515,2024-11-22,ttd
ttd_cmp_00028,Evergreen Lookalike - Broad Native,ttd_ag_00383,Lookalike Native,ttd_cr_00383,Native Creative 2,998877,Northstar Retail,Native,678933,30697,8774.12,4.52,12.92,0.29,815,2024-11-23,ttd
ttd_cmp_00028,Black Friday Cart Abandoners - Top Sellers CTV,ttd_ag_00384,Retargeting CTV,ttd_cr_00384,CTV Creative 3,998877,Northstar Retail,CTV,212329,1493,6827.16,0.70,32.15,4.57,94,2024-11-24,ttd
ttd_cmp_00028,Loyalty High Intent - Core Terms Display,ttd_ag_00385,Retargeting Display,ttd_cr_00385,Display Creative 4,998877,Northstar Retail,Display,692181,21811,12285.96,3.15,17.75,0.56,1165,2024-11-25,ttd
ttd_cmp_00028,Cyber Week Lookalike - Core Terms Audio,ttd_ag_00386,Contextual Audio,ttd_cr_00386,Audio Creative 5,998877,Northstar Retail,Audio,573376,36374,16541.11,6.34,28.85,0.45,1662,2024-11-26,ttd
ttd_cmp_00028,Evergreen Lookalike - Broad CTV,ttd_ag_00387,Lookalike CTV,ttd_cr_00387,CTV Creative 6,998877,Northstar Retail,CTV,305211,8270,9797.33,2.71,32.10,1.18,588,2024-11-27,ttd
ttd_cmp_00028,Black Friday Cart Abandoners - Value Props CTV,ttd_ag_00388,Behavioral CTV,ttd_cr_00388,CTV Creative 7,998877,Northstar Retail,CTV,474201,23631,11780.23,4.98,24.84,0.50,889,2024-11-28,ttd
ttd_cmp_00028,Black Friday Prospecting - Top Sellers Native,ttd_ag_00389,Contextual Native,ttd_cr_00389,Native Creative 8,998877,Northstar Retail,Native,334086,12078,8690.87,3.62,26.01,0.72,631,2024-11-29,ttd
ttd_cmp_00028,New Arrivals Lookalike - Promo Push Native,ttd_ag_00390,Contextual Native,ttd_cr_00390,Native Creative 9,998877,Northstar Retail,Native,144830,11098,3121.54,7.66,21.55,0.28,101,2024-11-30,ttd
ttd_cmp_00028,Evergreen Cart Abandoners - Broad Audio,ttd_ag_00391,Retargeting Audio,ttd_cr_00391,Audio Creative 0,998877,Northstar Retail,Audio,798700,43627,39318.39,5.46,49.23,0.90,1134,2024-11-01,ttd
ttd_cmp_00028,Cyber Week High Intent - Gift Guide Online Video,ttd_ag_00392,Retargeting Online Video,ttd_cr_00392,Online Video Creative 1,998877,Northstar Retail,Online Video,720686,43767,23711.03,6.07,32.90,0.54,1141,2024-11-02,ttd
ttd_cmp_00029,Evergreen Lapsed Customers - Core Terms Display,ttd_ag_00393,Behavioral Display,ttd_cr_00393,Display Creative 2,998877,Northstar Retail,Display,608622,37825,21906.59,6.21,35.99,0.58,2174,2024-11-03,ttd
ttd_cmp_00029,Loyalty Lapsed Customers - Broad CTV,ttd_ag_00394,Behavioral CTV,ttd_cr_00394,CTV Creative 3,998877,Northstar Retail,CTV,867762,58758,36304.11,6.77,41.84,0.62,690,2024-11-04,ttd
ttd_cmp_00029,Loyalty Lapsed Customers - Value Props CTV,ttd_ag_00395,Retargeting CTV,ttd_cr_00395,CTV Creative 4,998877,Northstar Retail,CTV,783770,32061,21721.12,4.09,27.71,0.68,624,2024-11-05,ttd
ttd_cmp_00029,New Arrivals High Intent - Value Props CTV,ttd_ag_00396,Lookalike CTV,ttd_cr_00396,CTV Creative 5,998877,Northstar Retail,CTV,818354,35101,35287.79,4.29,43.12,1.01,2251,2024-11-06,ttd
ttd_cmp_00029,Evergreen Prospecting - Value Props Native,ttd_ag_00397,Retargeting Native,ttd_cr_00397,Native Creative 6,998877,Northstar Retail,Native,819111,22184,16678.31,2.71,20.36,0.75,651,2024-11-07,ttd
ttd_cmp_00029,Loyalty Lapsed Customers - Broad CTV,ttd_ag_00398,Behavioral CTV,ttd_cr_00398,CTV Creative 7,998877,Northstar Retail,CTV,123418,595,2501.60,0.48,20.27,4.20,29,2024-11-08,ttd
ttd_cmp_00029,Loyalty Lapsed Customers - Broad Display,ttd_ag_00399,Lookalike Display,ttd_cr_00399,Display Creative 8,998877,Northstar Retail,Display,261925,14166,7467.11,5.41,28.51,0.53,1088,2024-11-09,ttd
ttd_cmp_00029,Evergreen Cart Abandoners - Promo Push CTV,ttd_ag_00400,Retargeting CTV,ttd_cr_00400,CTV Creative 9,998877,Northstar Retail,CTV,169046,8158,7856.68,4.83,46.48,0.96,624,2024-11-10,ttd
ttd_cmp_00029,Evergreen Lookalike - Value Props CTV,ttd_ag_00401,Contextual CTV,ttd_cr_00401,CTV Creative 0,998877,Northstar Retail,CTV,233155,3365,6619.26,1.44,28.39,1.97,43,2024-11-11,ttd
ttd_cmp_00029,New Arrivals High Intent - Promo Push CTV,ttd_ag_00402,Retargeting CTV,ttd_cr_00402,CTV Creative 1,998877,Northstar Retail,CTV,336932,25172,6862.68,7.47,20.37,0.27,815,2024-11-12,ttd
ttd_cmp_00029,Loyalty Prospecting - Core Terms Native,ttd_ag_00403,Lookalike Native,ttd_cr_00403,Native Creative 2,998877,Northstar Retail,Native,296094,4860,11782.41,1.64,39.79,2.42,252,2024-11-13,ttd
ttd_cmp_00029,Holiday High Intent - Promo Push Display,ttd_ag_00404,Lookalike Display,ttd_cr_00404,Display Creative 3,998877,Northstar Retail,Display,580489,32894,5256.90,5.67,9.06,0.16,1107,2024-11-14,ttd
ttd_cmp_00029,Evergreen Prospecting - Value Props Audio,ttd_ag_00405,Behavioral Audio,ttd_cr_00405,Audio Creative 4,998877,Northstar Retail,Audio,812761,34979,21212.94,4.30,26.10,0.61,2728,2024-11-15,ttd
ttd_cmp_00029,Cyber Week Cart Abandoners - Promo Push Display,ttd_ag_00406,Behavioral Display,ttd_cr_00406,Display Creative 5,998877,Northstar Retail,Display,457351,22967,17600.79,5.02,38.48,0.77,1613,2024-11-16,ttd
ttd_cmp_00030,Black Friday Cart Abandoners - Broad Native,ttd_ag_00407,Behavioral Native,ttd_cr_00407,Native Creative 6,998877,Northstar Retail,Native,363476,7560,17268.62,2.08,47.51,2.28,377,2024-11-17,ttd
ttd_cmp_00030,Holiday High Intent - Promo Push Native,ttd_ag_00408,Behavioral Native,ttd_cr_00408,Native Creative 7,998877,Northstar Retail,Native,84839,1761,628.03,2.08,7.40,0.36,92,2024-11-18,ttd
ttd_cmp_00030,Black Friday Retargeting - Top Sellers Online Video,ttd_ag_00409,Retargeting Online Video,ttd_cr_00409,Online Video Creative 8,998877,Northstar Retail,Online Video,331223,20619,12893.98,6.23,38.93,0.63,1286,2024-11-19,ttd
ttd_cmp_00030,Black Friday Lookalike - Core Terms Native,ttd_ag_00410,Behavioral Native,ttd_cr_00410,Native Creative 9,998877,Northstar Retail,Native,270588,7792,6683.06,2.88,24.70,0.86,481,2024-11-20,ttd
ttd_cmp_00030,Evergreen Cart Abandoners - Broad Audio,ttd_ag_00411,Lookalike Audio,ttd_cr_00411,Audio Creative 0,998877,Northstar Retail,Audio,879430,68112,13075.49,7.75,14.87,0.19,609,2024-11-21,ttd
ttd_cmp_00030,Cyber Week Lapsed Customers - Core Terms Display,ttd_ag_00412,Behavioral Display,ttd_cr_00412,Display Creative 1,998877,Northstar Retail,Display,793651,13829,18293.35,1.74,23.05,1.32,426,2024-11-22,ttd
ttd_cmp_00030,Cyber Week Lapsed Customers - Value Props CTV,ttd_ag_00413,Retargeting CTV,ttd_cr_00413,CTV Creative 2,998877,Northstar Retail,CTV,769248,12191,39749.28,1.58,51.67,3.26,250,2024-11-23,ttd
ttd_cmp_00030,Holiday Lapsed Customers - Value Props Audio,ttd_ag_00414,Contextual Audio,ttd_cr_00414,Audio Creative 3,998877,Northstar Retail,Audio,928370,29441,45560.41,3.17,49.08,1.55,835,2024-11-24,ttd
ttd_cmp_00030,Holiday Prospecting - Promo Push Online Video,ttd_ag_00415,Contextual Online Video,ttd_cr_00415,Online Video Creative 4,998877,Northstar Retail,Online Video,593584,11675,7413.65,1.97,12.49,0.64,742,2024-11-25,ttd
ttd_cmp_00030,Loyalty Cart Abandoners - Core Terms Native,ttd_ag_00416,Lookalike Native,ttd_cr_00416,Native Creative 5,998877,Northstar Retail,Native,394518,14127,8667.39,3.58,21.97,0.61,333,2024-11-26,ttd
ttd_cmp_00030,Evergreen Lapsed Customers - Top Sellers Display,ttd_ag_00417,Lookalike Display,ttd_cr_00417,Display Creative 6,998877,Northstar Retail,Display,82414,6009,1569.57,7.29,19.04,0.26,227,2024-11-27,ttd
ttd_cmp_00030,Holiday Retargeting - Gift Guide Native,ttd_ag_00418,Retargeting Native,ttd_cr_00418,Native Creative 7,998877,Northstar Retail,Native,488903,10846,16574.28,2.22,33.90,1.53,470,2024-11-28,ttd
ttd_cmp_00030,Black Friday Prospecting - Broad Native,ttd_ag_00419,Retargeting Native,ttd_cr_00419,Native Creative 8,998877,Northstar Retail,Native,545367,28403,16112.49,5.21,29.54,0.57,792,2024-11-29,ttd
ttd_cmp_00030,New Arrivals Lapsed Customers - Gift Guide CTV,ttd_ag_00420,Contextual CTV,ttd_cr_00420,CTV Creative 9,998877,Northstar Retail,CTV,617225,9281,30321.31,1.50,49.13,3.27,675,2024-11-30,ttd
ttd_cmp_00031,Holiday Prospecting - Top Sellers Native,ttd_ag_00421,Lookalike Native,ttd_cr_00421,Native Creative 0,998877,Northstar Retail,Native,265995,13622,4067.04,5.12,15.29,0.30,502,2024-11-01,ttd
ttd_cmp_00031,New Arrivals Retargeting - Value Props Online Video,ttd_ag_00422,Lookalike Online Video,ttd_cr_00422,Online Video Creative 1,998877,Northstar Retail,Online Video,564373,13506,16417.92,2.39,29.09,1.22,447,2024-11-02,ttd
ttd_cmp_00031,Loyalty Lapsed Customers - Broad CTV,ttd_ag_00423,Lookalike CTV,ttd_cr_00423,CTV Creative 2,998877,Northstar Retail,CTV,430052,28597,20708.73,6.65,48.15,0.72,978,2024-11-03,ttd
ttd_cmp_00031,New Arrivals Lookalike - Promo Push Native,ttd_ag_00424,Behavioral Native,ttd_cr_00424,Native Creative 3,998877,Northstar Retail,Native,665376,8698,24404.66,1.31,36.68,2.81,645,2024-11-04,ttd
ttd_cmp_00031,Black Friday Lapsed Customers - Promo Push CTV,ttd_ag_00425,Contextual CTV,ttd_cr_00425,CTV Creative 4,998877,Northstar Retail,CTV,599760,15719,13991.29,2.62,23.33,0.89,729,2024-11-05,ttd
ttd_cmp_00031,Cyber Week High Intent - Core Terms Online Video,ttd_ag_00426,Contextual Online Video,ttd_cr_00426,Online Video Creative 5,998877,Northstar Retail,Online Video,71007,2119,3722.63,2.98,52.43,1.76,77,2024-11-06,ttd
ttd_cmp_00031,Black Friday High Intent - Top Sellers Display,ttd_ag_00427,Retargeting Display,ttd_cr_00427,Display Creative 6,998877,Northstar Retail,Display,879178,46336,42123.36,5.27,47.91,0.91,3081,2024-11-07,ttd
ttd_cmp_00031,New Arrivals Lapsed Customers - Top Sellers CTV,ttd_ag_00428,Behavioral CTV,ttd_cr_00428,CTV Creative 7,998877,Northstar Retail,CTV,250992,6334,9631.29,2.52,38.37,1.52,120,2024-11-08,ttd
ttd_cmp_00031,Evergreen Lookalike - Core Terms Native,ttd_ag_00429,Retargeting Native,ttd_cr_00429,Native Creative 8,998877,Northstar Retail,Native,330712,21156,17672.61,6.40,53.44,0.84,408,2024-11-09,ttd
ttd_cmp_00031,Evergreen Cart Abandoners - Gift Guide Audio,ttd_ag_00430,Behavioral Audio,ttd_cr_00430,Audio Creative 9,998877,Northstar Retail,Audio,558934,17276,5408.48,3.09,9.68,0.31,739,2024-11-10,ttd
ttd_cmp_00031,Loyalty Lookalike - Promo Push Native,ttd_ag_00431,Lookalike Native,ttd_cr_00431,Native Creative 0,998877,Northstar Retail,Native,558544,34546,7362.42,6.19,13.18,0.21,2575,2024-11-11,ttd
ttd_cmp_00031,Cyber Week Cart Abandoners - Gift Guide Audio,ttd_ag_00432,Contextual Audio,ttd_cr_00432,Audio Creative 1,998877,Northstar Retail,Audio,595450,34998,27531.81,5.88,46.24,0.79,764,2024-11-12,ttd
ttd_cmp_00031,Evergreen High Intent - Promo Push Display,ttd_ag_00433,Retargeting Display,ttd_cr_00433,Display Creative 2,998877,Northstar Retail,Display,836081,16824,24800.46,2.01,29.66,1.47,186,2024-11-13,ttd
ttd_cmp_00031,Loyalty Retargeting - Promo Push Display,ttd_ag_00434,Behavioral Display,ttd_cr_00434,Display Creative 3,998877,Northstar Retail,Display,93313,2218,4830.41,2.38,51.77,2.18,162,2024-11-14,ttd
ttd_cmp_00032,Loyalty Lookalike - Core Terms Audio,ttd_ag_00435,Contextual Audio,ttd_cr_00435,Audio Creative 4,998877,Northstar Retail,Audio,504969,3088,8728.76,0.61,17.29,2.83,201,2024-11-15,ttd
ttd_cmp_00032,Black Friday Retargeting - Gift Guide Display,ttd_ag_00436,Retargeting Display,ttd_cr_00436,Display Creative 5,998877,Northstar Retail,Display,233819,13832,8595.92,5.92,36.76,0.62,1037,2024-11-16,ttd
ttd_cmp_00032,Holiday Prospecting - Gift Guide Audio,ttd_ag_00437,Retargeting Audio,ttd_cr_00437,Audio Creative 6,998877,Northstar Retail,Audio,211325,7021,5632.09,3.32,26.65,0.80,198,2024-11-17,ttd
ttd_cmp_00032,Holiday Retargeting - Core Terms Display,ttd_ag_00438,Lookalike Display,ttd_cr_00438,Display Creative 7,998877,Northstar Retail,Display,78552,5749,1213.06,7.32,15.44,0.21,184,2024-11-18,ttd
ttd_cmp_00032,New Arrivals Prospecting - Gift Guide Online Video,ttd_ag_00439,Contextual Online Video,ttd_cr_00439,Online Video Creative 8,998877,Northstar Retail,Online Video,533837,26658,18173.42,4.99,34.04,0.68,524,2024-11-19,ttd
ttd_cmp_00032,Black Friday Cart Abandoners - Gift Guide Audio,ttd_ag_00440,Lookalike Audio,ttd_cr_00440,Audio Creative 9,998877,Northstar Retail,Audio,663478,49830,12019.95,7.51,18.12,0.24,1331,2024-11-20,ttd
ttd_cmp_00032,Cyber Week Lapsed Customers - Top Sellers Audio,ttd_ag_00441,Contextual Audio,ttd_cr_00441,Audio Creative 0,998877,Northstar Retail,Audio,616430,5932,8835.60,0.96,14.33,1.49,433,2024-11-21,ttd
ttd_cmp_00032,Loyalty Lookalike - Value Props Native,ttd_ag_00442,Retargeting Native,ttd_cr_00442,Native Creative 1,998877,Northstar Retail,Native,126042,6851,4691.75,5.44,37.22,0.68,134,2024-11-22,ttd
ttd_cmp_00032,Loyalty Lookalike - Value Props Audio,ttd_ag_00443,Behavioral Audio,ttd_cr_00443,Audio Creative 2,998877,Northstar Retail,Audio,177141,13467,8272.19,7.60,46.70,0.61,249,2024-11-23,ttd
ttd_cmp_00032,Cyber Week High Intent - Value Props Online Video,ttd_ag_00444,Lookalike Online Video,ttd_cr_00444,Online Video Creative 3,998877,Northstar Retail,Online Video,200532,5037,4784.91,2.51,23.86,0.95,124,2024-11-24,ttd
ttd_cmp_00032,New Arrivals Lookalike - Promo Push Native,ttd_ag_00445,Behavioral Native,ttd_cr_00445,Native Creative 4,998877,Northstar Retail,Native,408309,1271,7998.19,0.31,19.59,6.29,17,2024-11-25,ttd
ttd_cmp_00032,New Arrivals Lookalike - Top Sellers Display,ttd_ag_00446,Retargeting Display,ttd_cr_00446,Display Creative 5,998877,Northstar Retail,Display,487224,23709,21186.29,4.87,43.48,0.89,409,2024-11-26,ttd
ttd_cmp_00032,Black Friday High Intent - Gift Guide Native,ttd_ag_00447,Behavioral Native,ttd_cr_00447,Native Creative 6,998877,Northstar Retail,Native,87593,3835,3490.81,4.38,39.85,0.91,273,2024-11-27,ttd
ttd_cmp_00032,Cyber Week Cart Abandoners - Gift Guide CTV,ttd_ag_00448,Behavioral CTV,ttd_cr_00448,CTV Creative 7,998877,Northstar Retail,CTV,70220,1124,2927.97,1.60,41.70,2.60,9,2024-11-28,ttd
ttd_cmp_00033,Loyalty Lookalike - Gift Guide Audio,ttd_ag_00449,Contextual Audio,ttd_cr_00449,Audio Creative 8,998877,Northstar Retail,Audio,211255,5576,6573.01,2.64,31.11,1.18,176,2024-11-29,ttd
ttd_cmp_00033,Loyalty Retargeting - Broad Display,ttd_ag_00450,Behavioral Display,ttd_cr_00450,Display Creative 9,998877,Northstar Retail,Display,563871,20950,3995.39,3.72,7.09,0.19,1421,2024-11-30,ttd
ttd_cmp_00033,Holiday Retargeting - Core Terms Display,ttd_ag_00451,Contextual Display,ttd_cr_00451,Display Creative 0,998877,Northstar Retail,Display,267347,7296,14108.41,2.73,52.77,1.93,433,2024-11-01,ttd
ttd_cmp_00033,Black Friday Lapsed Customers - Promo Push CTV,ttd_ag_00452,Contextual CTV,ttd_cr_00452,CTV Creative 1,998877,Northstar Retail,CTV,650631,14723,34178.71,2.26,52.53,2.32,855,2024-11-02,ttd
ttd_cmp_00033,Cyber Week Prospecting - Value Props Online Video,ttd_ag_00453,Contextual Online Video,ttd_cr_00453,Online Video Creative 2,998877,Northstar Retail,Online Video,62224,1226,684.55,1.97,11.00,0.56,52,2024-11-03,ttd
ttd_cmp_00033,Evergreen Lapsed Customers - Gift Guide Online Video,ttd_ag_00454,Retargeting Online Video,ttd_cr_00454,Online Video Creative 3,998877,Northstar Retail,Online Video,465443,19921,21891.61,4.28,47.03,1.10,366,2024-11-04,ttd
ttd_cmp_00033,Holiday Retargeting - Broad Audio,ttd_ag_00455,Contextual Audio,ttd_cr_00455,Audio Creative 4,998877,Northstar Retail,Audio,125984,2339,1539.29,1.86,12.22,0.66,60,2024-11-05,ttd
ttd_cmp_00033,Evergreen Lapsed Customers - Value Props Display,ttd_ag_00456,Contextual Display,ttd_cr_00456,Display Creative 5,998877,Northstar Retail,Display,816140,48993,20051.48,6.00,24.57,0.41,2829,2024-11-06,ttd
ttd_cmp_00033,Holiday Cart Abandoners - Core Terms CTV,ttd_ag_00457,Retargeting CTV,ttd_cr_00457,CTV Creative 6,998877,Northstar Retail,CTV,342430,24985,11533.29,7.30,33.68,0.46,310,2024-11-07,ttd
ttd_cmp_00033,Cyber Week High Intent - Top Sellers CTV,ttd_ag_00458,Lookalike CTV,ttd_cr_00458,CTV Creative 7,998877,Northstar Retail,CTV,873719,5678,6441.97,0.65,7.37,1.13,259,2024-11-08,ttd
ttd_cmp_00033,Evergreen Cart Abandoners - Core Terms Display,ttd_ag_00459,Retargeting Display,ttd_cr_00459,Display Creative 8,998877,Northstar Retail,Display,628669,11980,29394.47,1.91,46.76,2.45,699,2024-11-09,ttd
ttd_cmp_00033,Cyber Week Prospecting - Core Terms CTV,ttd_ag_00460,Contextual CTV,ttd_cr_00460,CTV Creative 9,998877,Northstar Retail,CTV,850595,12295,40826.29,1.45,48.00,3.32,474,2024-11-10,ttd
ttd_cmp_00033,Cyber Week Prospecting - Gift Guide Display,ttd_ag_00461,Behavioral Display,ttd_cr_00461,Display Creative 0,998877,Northstar Retail,Display,583951,19963,10728.70,3.42,18.37,0.54,1552,2024-11-11,ttd
ttd_cmp_00033,Cyber Week Lookalike - Core Terms Online Video,ttd_ag_00462,Behavioral Online Video,ttd_cr_00462,Online Video Creative 1,998877,Northstar Retail,Online Video,779767,58259,42570.14,7.47,54.59,0.73,2881,2024-11-12,ttd
ttd_cmp_00034,Loyalty High Intent - Top Sellers Audio,ttd_ag_00463,Retargeting Audio,ttd_cr_00463,Audio Creative 2,998877,Northstar Retail,Audio,640455,38096,20058.70,5.95,31.32,0.53,1791,2024-11-13,ttd
ttd_cmp_00034,Holiday High Intent - Top Sellers CTV,ttd_ag_00464,Contextual CTV,ttd_cr_00464,CTV Creative 3,998877,Northstar Retail,CTV,939056,27999,32906.52,2.98,35.04,1.18,1957,2024-11-14,ttd
ttd_cmp_00034,Holiday High Intent - Promo Push CTV,ttd_ag_00465,Retargeting CTV,ttd_cr_00465,CTV Creative 4,998877,Northstar Retail,CTV,235888,13793,2688.12,5.85,11.40,0.19,397,2024-11-15,ttd
ttd_cmp_00034,New Arrivals Prospecting - Core Terms Audio,ttd_ag_00466,Contextual Audio,ttd_cr_00466,Audio Creative 5,998877,Northstar Retail,Audio,616808,44595,8432.19,7.23,13.67,0.19,3366,2024-11-16,ttd
